video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
510KQ_LXGww,17.14.11,My Every Day Autumn Makeup | Zoella,Zoella,26,2017-11-08T18:24:16.000Z,"zoe sugg|""zoe""|""sugg""|""zoella""|""beauty""|""cosmetics""|""fashion""|""lifestyle""|""haul""|""collaboration""|""friends""|""funny""|""british""|""life""|""chatty""|""makeup""|""autumn""|""everyday""|""routine""|""berry""|""gold""|""2017""",1390440,86207,1775,710,FALSE,FALSE,FALSE
A8ScwhLh7uo,17.14.11,Honest Trailers - Stranger Things,Screen Junkies,1,2017-11-07T18:00:01.000Z,"screenjunkies|""screen junkies""|""honest trailers""|""honest trailer""|""stranger things""|""netflix""|""halloween""|""stranger things kids""|""eleven stranger things""|""honest trailer stranger things""|""honest trailers stranger things""|""upside down""|""the upside down""|""stranger things barb""|""stranger things season 1""|""stranger things season 2""|""stranger things theory""|""stranger things plot""|""stranger things finn""",3037613,91393,2766,7176,FALSE,FALSE,FALSE
ZwIuff3270M,17.14.11,Corey Haim's Mom Talks to Dr. Oz,DoctorOz,26,2017-11-10T15:02:20.000Z,"Dr. Oz|""Dr. Mehmet Oz""|""The Dr. Oz Show""|""Corey Haim""|""Judy Haim""|""Charlie Sheen""",42479,42,8,98,FALSE,FALSE,FALSE
1cgK-BIrXes,17.14.11,#VeteransDay: Thank You for Everything,YouTube Spotlight,24,2017-11-10T15:07:13.000Z,"vets|""veterans day""|""veterans""|""youtube""|""veteransday""|""veterans day 2017""",812516,26917,1979,4998,FALSE,FALSE,FALSE
3DflRo_Vids,17.14.11,"CÉLINE DION FT. STEVE AOKI - MY HEART WILL GO ON (OMNIA Nightclub) | Nov. 7, 2017",The Céline Café,24,2017-11-08T12:37:08.000Z,"celine dion|""celine""|""dion""|""celine dion las vegas""|""celine dion live""|""celine dion concert""|""the celine cafe""|""celine cafe""|""my heart will go on""|""celine dion music video""|""Celine dion november 7 2017""|""steve aoki""|""steve aoki my heart will go on""|""celine dion caesars palace""|""celine dion omnia""|""celine dion omnia nightclub""|""omnia nightclub""|""celine dion my heart will go on steve aoki""|""celine dion rare""|""celine dion exclusive""|""my heart will go on remix""|""celine dion las vegas victims fund""",370638,470,104,119,FALSE,FALSE,FALSE
P4YJwy_T9pM,17.14.11,I Picked My Girlfriend's Outfit Blindfolded,Tyler Williams,22,2017-11-09T03:16:36.000Z,"i picked my girlfriend's outfit blindfolded|""blindfolded outfit shopping""|""blindfolded outfit challenge""|""blindfolded outfit""|""safiya and tyler""|""picking my girlfriends outfit""|""i picked my girlfriends outfit""|""boyfriend picks my outfit""|""shopping""|""couples""|""boyfriend and girlfriend""|""couples shopping""|""tyler and safiya""|""tyler williams""|""safiya nygaard""|""thrift store outfit""|""thrift store""|""thrifting""",691229,31892,197,1404,FALSE,FALSE,FALSE
vd4zwINEcLY,17.14.11,Live in the now!,poofables,24,2011-03-27T04:31:25.000Z,"cash|""Wayne's""|""World""|""wayne""|""waynes""|""fender""|""strat""|""stratocaster""|""cassandra""",95085,909,52,193,FALSE,FALSE,FALSE
4FDpjKdlIxA,17.14.11,Waking Up with Sam Harris #103 - American Fantasies (with Kurt Andersen),Sam Harris,28,2017-11-09T23:05:42.000Z,[none],47610,801,202,915,FALSE,FALSE,FALSE
CR9zYgr84QY,17.14.11,Chocolate Orange Autumn Cupcakes | Cupcake Jemma,CupcakeJemma,26,2017-11-09T18:30:01.000Z,"cupcakes|""cupcake""|""cup cake""|""cake""|""cakes""|""bake""|""bakes""|""baking""|""baker""|""crumbs and doilies""|""C&D""|""cupcake jemma""|""jemma wilson""|""gemma""|""wilson""|""chocolate""|""orange""|""chocorange""|""terry's""|""christmas""|""autumns""|""autumn""|""autumnal""|""oranges""|""baking with""|""recipe""|""for""|""how to make""|""making""|""chocolate leaves""|""sugarcraft""|""cupcake decorating""|""treacle""|""british""|""english""|""london""",122669,5723,55,263,FALSE,FALSE,FALSE
ssbOzbL1SJQ,17.14.11,JUSTICE LEAGUE Movie Clip Aquaman Island + Trailer NEW (2017) Batman Superman Superhero Movie HD,MovieAccessTrailers,24,2017-11-10T23:13:33.000Z,"justice league trailer|""justice league""|""trailer""|""2017""|""new""|""new trailer""|""official""|""official trailer""|""hd trailer""|""superman""|""batman""|""superhero""|""movie""|""film""|""hd""",214617,1826,91,442,FALSE,FALSE,FALSE
1KVBFtSuCm0,17.14.11,WiPrint: 3D Printing Your Wireless Coverage,Justin Chan,24,2015-07-17T15:27:32.000Z,"Wireless (Industry)|""3D Printing (Invention)""",541947,401,58,48,FALSE,FALSE,FALSE
YInRqgNMLBc,17.14.11,Craziest sitter miss ever Gintra Šiauliai - Barcelona with commentary | Champions League,Lietuvos Futbolo Rinktinės Archyvas,17,2017-11-08T18:56:43.000Z,"gintra|""barcelona""|""fc barcelona""|""siauliai""|""goal""|""football""|""funny""|""fail""|""sitter""|""gintra-universitetas""|""Club Femení Barcelona""|""lithuania""|""Lieke Martens""|""epic""",156822,293,9,69,FALSE,FALSE,FALSE
949vJMp0v40,17.14.11,Thunder Christmas Day Official Music Video - Single out December 1st,earMUSIC,10,2017-11-10T14:57:32.000Z,"earmusic|""live 2017""|""new album""|""music video""|""download""|""thunder""|""christmas day""|""rip it up""|""christmas""|""christmas song""|""danny bowes""",29575,342,50,33,FALSE,FALSE,FALSE
sECcOTO8Ij4,17.14.11,Sonic Forces: The New Chick - PART 1 - Game Grumps,GameGrumps,20,2017-11-07T22:00:01.000Z,"lets|""play""|""walkthrough""|""gameplay""|""egoraptor""|""danny""|""game""|""grumps""|""gamegrumps""|""funny""|""sonic""|""sonic the hedgehog""|""sonic 2017""|""sonic forces""|""sonic game grumps""|""sonic grumps""|""sonic forces grumps""|""sonic forces gameplay""|""sonic forces lets play""",1062094,37439,590,6654,FALSE,FALSE,FALSE
sF1l7v3XY6I,17.14.11,MY WARDROBE TOUR | Samantha Maria,Samantha Maria,26,2017-11-08T19:09:56.000Z,"samantha|""maria""|""sammi""|""my""|""wardrobe""|""tour""|""2018""|""closet""|""whats""|""in""|""look""",104865,5039,101,271,FALSE,FALSE,FALSE
wjy9Jgnjv6U,17.14.11,Neil and Blake Push A Fat Bike To Its Limits,Global Mountain Bike Network,17,2017-11-08T16:59:44.000Z,"GMBN|""Global Mountain Bike Network""|""mountain biking""|""mountain bike""|""Bicycle (Product Category)""|""MTB""|""fat bike""|""fattie""|""pushing a fat bike""|""limits""|""corner""|""cornering""|""rolling""|""pumping""|""jumps""|""tricks""|""downhill""|""roots""|""grip""|""can can""|""can-can""|""backflip""|""back flip""|""downhill MTB""|""XC MTB""|""mtb skills""|""mountain bike skills""|""bike""|""gmvn""|""neil donoghue""|""blake samson""|""sec-feature""|""scany15""|""scbpgmbn15""|""1k""|""1o""|""1s""|""1w""|""2b""|""ή""|""δ""|""υ""|""η""|""ι""|""π""|""φ""",146530,5675,41,533,FALSE,FALSE,FALSE
FUzs2oMEs8w,17.14.11,Virtual Self - Ghost Voices [Audio],Porter Robinson,10,2017-11-08T19:57:09.000Z,"virtual|""self""|""neotrance""|""house""|""trance""|""electronic""|""electro""|""porter robinson""|""virtual self""|""virtualself""|""electronic music""|""ghost""|""voices""|""ghost voices""|""ghostvoices""|""pathselector""|""technic""|""angel""|""technic_angel""|""technicangel""|""porter""|""robinson""|""electronicmusic""|""visualizer""|""lyric video""|""official audio""|""audio""|""2017""|""new porter robinson""|""porter robinson 2017""",158767,9223,121,1085,FALSE,FALSE,FALSE
vHCvmZlC5jQ,17.14.11,Every Kevin Spacey Joke from Difficult People,Difficult Psycho,24,2017-11-01T21:45:08.000Z,"kevin spacey|""difficult people""|""julie klausner""|""billy eichner""",735972,0,0,0,TRUE,TRUE,FALSE
Fkwkn7vXpWI,17.14.11,How Are Waves Formed? - Earth Lab,BBC Earth Lab,24,2017-11-09T10:00:00.000Z,"Head Squeeze|""headsqueeze""|""science""|""BBC""|""Brit Lab""|""BRITLAB""|""earth lab""|""earthlab""|""bbc science""|""how are waved formed?""|""waves""|""where do waves come from?""|""tide""|""ocean""|""sea""|""bbc documentary""|""nature documentary""|""animal documentary""|""wave""|""physics""",26189,1029,30,91,FALSE,FALSE,FALSE
d8RW-WSpAhQ,17.14.11,Weed Killer Challenge: Vinegar 'Weed B Gone' vs HDX,markthomasbuilder,22,2014-06-28T13:12:35.000Z,"Mark|""Herbicide (Consumer Product)""|""Vinegar (Ingredient)""|""Weed (Literature Subject)""|""weed b gone""|""hdx""|""Glyphosate (Chemical Compound)""|""dawn""|""epsom salt""|""thomas""|""home""|""builder""|""challenge""|""posion ivy""|""roundup""|""outdoor""|""channel""|""show""|""outdoors""",408549,1861,132,275,FALSE,FALSE,FALSE
G1Ky9-OoWyo,17.14.11,EA's Responds to Star Wars Loot Box Rant! - [Angry Interview],AngryJoeShow,20,2017-11-08T06:45:00.000Z,"angryjoe|""angryjoeshow""|""ea""|""dice""|""angry rant""|""microtransactions""|""loot boxes""|""battlefront II""|""star wars""|""angry interview""|""preview""|""gameplay""|""changes""|""review""|""game review""",747313,33608,1846,13625,FALSE,FALSE,FALSE
54Eae2ewc1c,17.14.11,Lorde - Bruce Springsteen 'I’m On Fire' cover/400 Lux mashup - 8Nov2017 Christchurch,Lorde_Fix [@Lorde_fix on twitter],10,2017-11-08T14:56:04.000Z,"lorde|""bruce springsteen""|""I'm on fire""|""400 lux""|""Christchurch""|""Isaac Theatre Royal""",62866,343,15,24,FALSE,FALSE,FALSE
PoNWU2cox9w,17.14.11,Inside Keanu Reeves' Custom Motorcycle Shop | WIRED,WIRED,2,2017-11-08T15:00:27.000Z,"keanu reeves|""keanu""|""the matrix""|""john wick""|""john wick 2""|""arch motorcycles""|""krgt-1""|""motorcycle""|""harley""|""chopper""|""norton""|""triumph""|""virtual reality""|""vr""|""htc vive""|""augmented realty""|""design""|""california cruiser""|""arch s1""|""arch 143""|""keanu reeves motorcycle""|""keanu reeves vr""|""vive""|""keanu motorcycle""|""keanu reeves cool""|""wired""|""arch""|""gard hollinger""|""keanu reeves interview""|""keanu reeves nice""|""bike""|""custom bike""|""custom motorcycle""|""oculus""|""motorcycle building""|""wired.com""",704363,16352,224,841,FALSE,FALSE,FALSE
mwpHSMv1pI4,17.14.11,Girlfriend Gives Me A Surprise Makeover!? | Hannah Hart,MyHarto,23,2017-11-09T01:27:53.000Z,"hannah|""hart""|""funny""|""hannah hart""|""harto""|""my drunk kitchen""|""buzzfeed""|""makeover""|""girlfriend""|""comedy""|""how to""|""buzzfeed ella""|""ella mielniczenko""|""relationships""|""buzzfeed video""|""ella""|""relationship""|""awkward""|""lgbt""|""buzzfeedvideo""|""violet""|""buzzfeed violet""|""couple""|""friends""|""love""|""dating""|""buzzfeedviolet""|""ashly perez""|""date""|""lesbian""|""dating advice""|""relationship advice""|""beauty""|""crush""|""couples""|""coming out""|""laugh""|""dating tips""|""boyfriend""|""dating coach""|""handcraft""",359120,15130,223,1143,FALSE,FALSE,FALSE
cpvoCLX8agc,17.14.11,Brazil 0-2 England (1984),cestrian81,17,2013-03-31T20:09:25.000Z,"Brazil|""England""|""June 1984""|""Football""|""Friendly""|""Maracana""|""John Barnes""|""Mark Hateley""|""Jim Rosenthal""|""Jimmy Greaves""|""Ian St John""|""Brian Moore""",33746,53,0,33,FALSE,FALSE,FALSE
KdFRkillEfM,17.14.11,*INSANE* I SPENT THE NIGHT IN A SKI CENTRE!,Ryan Taylor,17,2017-11-07T20:41:29.000Z,"illegal|""police""|""insane""|""snow""|""snozone""|""ski slop""|""snowboard""|""bmx on snow""|""snow bmx""|""snowslope""|""ski""|""snowzone""|""milton keynes""|""insane snow""|""snow viral""|""viral snow video""|""clickbait""|""bmx riding on snow""|""crazy bmx riding""|""ryan taylor bmx""|""ally law""|""ally law challenge""|""challenge""|""overnight challenge""|""24h overnight challenge""|""skislope overnight challenge""",102184,4517,65,603,FALSE,FALSE,FALSE
E7q_wbbwGyU,17.14.11,Liam Payne - Bedroom Floor (Official Video),LiamPayneVEVO,10,2017-11-06T16:00:02.000Z,"Liam|""Payne""|""Bedroom""|""Floor""|""Capitol""|""Pop""",6440859,329112,9704,17556,FALSE,FALSE,FALSE
vLVSf_yI_r8,17.14.11,gugudan(구구단) - 'Chococo' Official M/V,gugudan,24,2017-11-08T08:59:54.000Z,"구구단|""gugudan""|""gu9udan""|""wonderland""|""kpop""|""구구단 초코코""|""초코코""|""구구단 초코코 뮤비""|""구구단 세정""",1053494,46809,3386,6803,FALSE,FALSE,FALSE
kGOmPmILndU,17.14.11,The reputation Secret Sessions,Taylor Swift,10,2017-11-07T13:30:04.000Z,[none],1461166,65224,1824,5596,FALSE,FALSE,FALSE
F6rBIWN8SsM,17.14.11,'I Asked God to Send Me a White Girl with a Big Booty',Divorce Court,23,2015-03-10T20:50:23.000Z,"Divorce Court|""divorce""|""marriage""|""Lynn Toler""|""lawyer""|""television show""|""reality tv""|""judge""|""Woman (Broadcast Genre)""|""Female (Literature Subject)""|""funny""|""2723""",189374,861,63,428,FALSE,FALSE,FALSE
vht9VHo8r5c,17.14.11,Ellen in Adam Levine’s Ear,TheEllenShow,24,2017-11-07T18:30:55.000Z,"Adam|""Levine""|""Adam Levine""|""Maroon 5""|""hidden camera pranks""|""ellen pranks""|""dressing room pranks""|""IFB""|""Ellen""|""degeneres""|""ellen degeneres""|""the ellen show""|""ellen fans""|""ellen tickets""|""ellentube""|""ellen audience""|""ellen show me more show""|""ellen show me more""|""ESMMS""",1101771,24917,464,936,FALSE,FALSE,FALSE
IOd0HGH6xKI,17.14.11,Alison Wonderland - Happy Place (Lyrics),Trap City,10,2017-11-09T05:00:01.000Z,"trap city|""trapcity""|""trap""|""city""|""trap music""|""future bass""|""edm""|""electronic music""|""electronic dance music""|""Alison Wonderland - Happy Place""|""alison wonderland""|""happy place""|""alison wonderland happy place""|""happy place alison wonderland""",212614,6222,342,319,FALSE,FALSE,FALSE
sLJdBmAeB_U,17.14.11,COME SHOPPING WITH ME AND TRY ON NEW CLOTHING FOR AUTUMN | VLOG 49,Inthefrow,26,2017-11-07T19:00:50.000Z,"Inthefrow|""In the frow""|""COME SHOPPING WITH ME""|""LUXURY BEAUTY""|""LONDON""|""vlog""|""vlogging""|""COME SHOPPING WITH ME FOR LUXURY BEAUTY""|""daily vlog""|""weekly vlogger""|""ARMANI BEAUTY""|""NEW IN BEAUTY""|""COME SHOPPING WITH ME AND TRYING ON NEW CLOTHING FOR AUTUMN | VLOG 49""|""TRY ON NEW CLOTHING FOR AUTUMN""|""NEW CLOTHING FOR AUTUMN""",87772,2617,86,192,FALSE,FALSE,FALSE
_wM_jY_rass,17.14.11,Bone on Labour HQ,Ross Kempsell,25,2017-11-06T16:12:58.000Z,[none],159065,1160,1164,0,TRUE,FALSE,FALSE
mCx26FLXWuI,17.14.11,"Seth Rollins & Dean Ambrose vs. Cesaro & Sheamus - Raw Tag Team Title Match: Raw, Nov. 6, 2017",WWE,17,2017-11-07T04:52:25.000Z,"wwe|""world wrestling entertainment""|""wrestling""|""wrestler""|""wrestle""|""superstars""|""कुश्ती""|""पहलवान""|""डब्लू डब्लू ई""|""मैच""|""सुपरस्टार""|""व्यावसायिक कुश्ती""|""مصارعه""|""Raw""|""sp:ty=high""|""sp:st=wrestling""|""sp:scp=athlete_in_match""|""sp:dt=2017-11-06T20:00:00-04:00""|""sp:ev=wwe-raw""|""sp:ath=wwe-setro""|""sp:ath=wwe-deam""|""sp:ath=wwe-shems""|""sp:ath=wwe-cesaro""|""sp:ath=wwe-xawo""|""sp:ath=wwe-koki""|""sp:ath=wwe-bige""|""rollins""|""seth""|""cesaro""|""sheamus""|""ambrose""|""dean""|""seth rollins""|""dean ambrose""|""shield""|""titles""|""raw tag team championship""",1689382,24186,3330,3414,FALSE,FALSE,FALSE
R59TevgzN3k,17.14.11,Samsung Galaxy: Growing Up,Samsung Mobile USA,24,2017-11-05T19:00:44.000Z,"Samsung|""Samsung Mobile""|""Samsung Mobile USA""|""Samsung Galaxy""|""smartphone""|""cell phone""|""mobile""|""upgrade""|""note8""|""galaxy s8""|""s8""|""galaxy""|""note""",16846215,258900,33231,34911,FALSE,FALSE,FALSE
iDXlWTRyxgE,17.14.11,"Gun Violence Makes Us Feel Powerless, But We're Not",The Late Show with Stephen Colbert,24,2017-11-07T04:58:21.000Z,"The Late Show|""Stephen Colbert""|""Colbert""|""Late Show""|""celebrities""|""late night""|""talk show""|""skits""|""bit""|""monologue""|""The Late Late Show""|""Late Late Show""|""letterman""|""david letterman""|""comedian""|""impressions""|""CBS""|""joke""|""jokes""|""funny""|""funny video""|""funny videos""|""humor""|""celebrity""|""celeb""|""hollywood""|""famous""|""James Corden""|""Corden""|""Comedy""",1189325,21859,7016,11869,FALSE,FALSE,FALSE
z4bLKt9k5dk,17.14.11,Things Not To Say To Someone With Vitiligo,BBC Three,24,2017-11-07T12:00:04.000Z,"vitiligo|""things not to say""|""someone""|""people""|""skin""|""condition""|""treatment""|""make up""|""cure""|""before and after""|""bbc""|""three""|""comedy""|""awkward""|""comments""|""bbc3""|""bbc 3""|""bashir aziz""|""dean edwards""|""chef""|""model""",622041,15706,353,2104,FALSE,FALSE,FALSE
GdR-iTH_f-I,17.14.11,"Miko Grimes Speaks Up For NFL Husband, Talks 'Baller Wives' Drama + More",Breakfast Club Power 105.1 FM,24,2017-11-07T13:50:33.000Z,"the breakfast club|""power1051""|""celebrity news""|""radio""|""video""|""interview""|""angela yee""|""charlamagne tha god""|""dj envy""|""miko grimes""|""brent grimes""|""baller wives""",286408,3687,320,1604,FALSE,FALSE,FALSE
axVvZrDz60k,17.14.11,[EXID(이엑스아이디)] 덜덜덜(DDD) 뮤직 비디오 (Official Music Video),EXID_OFFICIAL,24,2017-11-07T08:30:02.000Z,"exid|""이엑스아이디""|""dldprtmdkdlel""|""ddd""|""ejfejfejf""|""덜덜덜""|""ㅇㅇㅇ""|""exid 덜덜덜""|""exid ejfejfejf""|""덜덜덜뮤비""|""ejfejfejfabql""|""이엑스아이디덜덜덜""|""dldprtmdkdlel ejfejfejf""|""덜덜덜mv""|""뮤비""|""뮤직비디오""|""덜덜덜뮤직비디오""|""ejfejfejfabwlrqleldhm""|""dldprtmdkdlelejfejfejfabwlrqleldh""|""이엑스아이디덜덜덜뮤직비디오""|""이엑스아이디덜덜덜뮤비""|""musicvideo""|""dddmv""|""dddmusicvideo""|""솔지""|""하니""|""정화""|""혜린""|""엘리""|""solji""|""junghwa""|""jeonghwa""|""hyelin""|""hani""|""thfwl""|""dpffl""|""gksl""|""gPfls""|""wjdghk""|""ㄷ턍""|""ㄷ턍 뮤비""|""ㄷ턍 덜덜덜""|""m/v""|""mv""|""EXID 덜덜덜 뮤직비디오""|""EXID 덜덜덜 뮤비""",6383663,316314,4826,23030,FALSE,FALSE,FALSE
Wjq7x2d_s1w,17.14.11,Kelela - Blue Light,KelelaVEVO,10,2017-11-07T13:00:06.000Z,"Kelela|""Blue""|""Light""|""Warp""|""Records""|""Electronic""|""Pop""",245269,7641,187,472,FALSE,FALSE,FALSE
aaOB-ErYq6Y,17.14.11,Waymo's fully self-driving cars are here,Waymo,28,2017-11-07T16:03:12.000Z,"self-driving car|""waymo""|""self-driving""|""driverless""|""driverless car""|""public roads""|""autonomous""|""fully autonomous""|""full autonomy""|""google""|""google self-driving car""|""google self-driving car project""|""alphabet""|""announcement""",665232,6485,714,2497,FALSE,FALSE,FALSE
FmYMq9EHhdE,17.14.11,HER FIRST STEPS! INDIE THE EWOK & THE BEST FACIAL | VLOG,SamanthaMariaVlogs,26,2017-11-07T17:00:01.000Z,"indie|""first""|""steps""|""halloween""|""dressing""|""up""|""ewok""|""vlog""|""sammi""|""maria""|""samantha""",192138,6909,158,523,FALSE,FALSE,FALSE
NHglTopVlKQ,17.14.11,블락비 (Block B) - Shall We Dance MV,CJENMMUSIC Official,10,2017-11-07T09:00:01.000Z,"CJ E&M|""CJENM""|""CJENMMUSIC""|""K-CULTURE""|""korean Music""|""MV""|""Music Video""|""K-Pop""|""Kpop""|""뮤비""|""뮤직비디오""|""블락비""|""Block B""|""Shall We Dance""|""블락비 (Block B) - Shall We Dance MV""",2726528,154747,1684,10318,FALSE,FALSE,FALSE
TQ2uDO5CbYg,17.14.11,Red Velvet 레드벨벳 'Peek-A-Boo' Teaser Part.1,SMTOWN,10,2017-11-07T15:00:01.000Z,"Red Velvet|""레드벨벳""|""아이린""|""조이""|""슬기""|""웬디""|""예리""|""IRENE""|""JOY""|""SEULGI""|""WENDY""|""YERI""|""Peek-A-Boo""|""피카부""",1962197,137132,2196,11809,FALSE,FALSE,FALSE
4j-ED6tL85o,17.14.11,Chromeo - Juice (Official Video),Chromeo,10,2017-11-07T18:57:13.000Z,"chromeo|""chromeo juice""|""juice""|""head over heels""|""chromeo head over heels""|""chromeo new single""|""chromeo new song""|""chromeo new album""|""chromeo the juice""|""you got the juice""|""you've got the juice""|""chromeo juice official video""|""chromeo music video""|""juice music video""|""pressin ya""|""chromeo new music""|""chromeo you got the juice""|""chromeo you've got the juice""|""chromeo juice video""|""chromeo juice official""|""chromeo single""|""chromeo 2017 single""|""chromeo juice song""|""funklordz""",169462,6065,116,579,FALSE,FALSE,FALSE
